time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,4.325640545661775,20.485474076918603,33.48615597745322,0.3138606188821278,0.1858516151796854,0.0,-4.125347497210458,3.7034770155689207,5.441521517838181,0.1534922604755867,-0.05317107980326439,0.0,455.5388015368588,454.3412162281026,453.61241134899734,452.0433499189817
3.780000000000003,4.0746217830217955,20.712762155755787,33.81100100751752,0.3233894292714927,0.18300099890951582,0.0,-4.241813917071985,3.8733992403637316,5.386285756815863,0.1677495577546874,-0.038087875479929076,0.0,444.8281018083532,446.06045691754844,444.5046715248777,445.6955189459287
3.840000000000003,3.8171817769923613,20.949428426907836,34.12965825852326,0.33332050309322714,0.1804877375045102,0.0,-4.3395815128511,4.016162530968073,5.235818537281008,0.1606399162426632,-0.05084001876933287,0.0,413.3239827150014,412.1971047913357,412.9290202891849,412.3296171683629
3.900000000000003,3.5529460618101445,21.196460773039913,34.444105287936786,0.34257017661608646,0.17709282341973864,0.0,-4.468026519615308,4.218784953701164,5.244921828057704,0.13627881407439105,-0.07167857934525204,0.0,466.95033903512467,465.3193056198661,469.0737087079863,467.19832877988347
3.960000000000003,3.28148040095669,21.45495356068372,34.75671789775577,0.3508620368092359,0.17293030436981294,0.0,-4.5806457370335885,4.398129525792612,5.175248678238186,0.14177910060894106,-0.0651286054120306,0.0,442.2754135719898,442.8110146837248,442.4184041798225,442.8889210520793
4.020000000000002,3.002935872170894,21.725014302852745,35.06702195056079,0.3596031269913169,0.16882195418434787,0.0,-4.703895370481743,4.604333272954763,5.167518639093971,0.1525253655580432,-0.07617298379292742,0.0,463.66797582852445,462.7958867580337,464.3130319765635,465.17430152304456
4.080000000000001,2.7172052626330405,22.00722606214327,35.37589209758414,0.368386385470556,0.16444554022250202,0.0,-4.820206109992995,4.803210415140258,5.127639335677105,0.12984279638507568,-0.0671556732398538,0.0,454.6251452573356,455.34325774500127,455.68519628571477,453.8870648504362
4.14,2.424330423341832,22.3019250312551,35.683471227799984,0.37607817221841433,0.16047056195443776,0.0,-4.9420126248364085,5.02039450286903,5.1242615163308205,0.1246857056923255,-0.06449733038499735,0.0,467.3674138149113,467.57159080280525,468.885339402232,468.4984895181115
4.199999999999998,2.1245511131268295,22.608912312969586,35.988678160712524,0.383764302271004,0.15726064828545017,0.0,-5.050519003496619,5.212874961244125,5.04901986099212,0.1341776644845323,-0.03755657610289312,0.0,444.6249948410023,446.8252359810611,445.1174604262117,445.90867206256445
4.259999999999997,1.8181299044129673,22.927871203585806,36.29016854276452,0.3922542458352787,0.15468277301923639,0.0,-5.16344160189572,5.419428741056188,5.000101579479663,0.153133014598858,-0.05689241747847962,0.0,455.9889170549178,454.44013200320023,454.7254747822297,456.25965959809156
